7868,1964,3,1,1,8556,0
7869,1964,3,2,2,8557,1
7870,1964,3,3,3,8558,1
7871,1964,3,4,4,8559,1
7872,1964,3,5,5,8560,1
7873,1964,3,6,6,8561,1
7874,1964,3,7,7,8561,0
7875,1964,3,8,1,8561,0
7876,1964,3,9,2,8562,1
7877,1964,3,10,3,8563,1
7878,1964,3,11,4,8564,1
7879,1964,3,12,5,8565,1
7880,1964,3,13,6,8566,1
7881,1964,3,14,7,8566,0
7882,1964,3,15,1,8566,0
7883,1964,3,16,2,8567,1
7884,1964,3,17,3,8568,1
7885,1964,3,18,4,8569,1
7886,1964,3,19,5,8570,1
7887,1964,3,20,6,8571,1
7888,1964,3,21,7,8571,0
7889,1964,3,22,1,8571,0
7890,1964,3,23,2,8572,1
7891,1964,3,24,3,8573,1
7892,1964,3,25,4,8574,1
7893,1964,3,26,5,8575,1
7894,1964,3,27,6,8575,0
7895,1964,3,28,7,8575,0
7896,1964,3,29,1,8575,0
7897,1964,3,30,2,8576,1
7898,1964,3,31,3,8577,1
7899,1964,4,1,4,8578,1
7900,1964,4,2,5,8579,1
